ID,353_B_glu_14,353_B_mal_2,353_C_glu_15,353_C_mal_3,535_A_glu_13,535_A_mal_1,570_A_glu_16,570_A_mal_4,570_B_glu_17,570_B_mal_5,570_C_glu_18,570_C_mal_6,580_A_glu_19,580_A_mal_7,580_B_glu_20,580_B_mal_8,580_C_glu_21,580_C_mal_9,584_A_glu_22,584_A_mal_10,584_B_glu_23,584_B_mal_11,584_C_glu_24,584_C_mal_12,,,,,,,
YALI0A12045g,tr|Q6CH57|Q6CH57_YARLI YALI0A12155p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A12155g PE=4 SV=1,7,17.7,45.616,406,0,16.211,0.004764318,0.003282568,0.003630793,0.003970104,0.005430162,0.00319509,0.003685588,0.002853779,0.003414517,0.002704604,0.003807356,0.002390065,0.004482176,0.003456908,0.002047269,0.003483548,0.003746175,0.003599385,0.003625415,0.002534809,0.004013705,0.00644911,0.00338845,0.001218219
YALI0A12001g,sp|Q6CH58|RRP3_YARLI ATP-dependent rRNA helicase RRP3 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=RRP3 PE=3 SV=1,8,23.8,53.191,480,0,119.79,0.004035437,0.00340289,0.003763058,0.003328496,0.003887955,0.003092268,0.003706671,0.003754252,0.003591846,0.00337336,0.003852255,0.003149407,0.003540578,0.003216542,0.004556229,0.003295938,0.003416569,0.003133307,0.003390029,0.003168979,0.002933371,0.002759483,0.003277106,0.003389288
YALI0A11869g,tr|Q6CH59|Q6CH59_YARLI YALI0A12111p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A12111g PE=4 SV=1,2,5.7,62.115,559,0,3.3434,0.000275608,0.000179885,0.000288629,0.000249136,0.000116764,0,1.01209E-05,0.000218515,1.64752E-05,2.04455E-05,0.00019681,1.08886E-05,3.57059E-05,0.000294943,0.000170139,9.84222E-05,0.000185888,4.85561E-05,0.000180715,1.28956E-05,1.13209E-05,2.24037E-05,1.58264E-05,2.68297E-05
YALI0A11407g,tr|Q6CH61|Q6CH61_YARLI Ribosome biogenesis regulatory protein OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A12067g PE=3 SV=1,4,35,23.194,206,0,95.324,0.003954002,0.002959137,0.003600959,0.002472779,0.003685542,0.002793684,0.002127145,0.001782943,0.003613335,0.003463633,0.003839095,0.003806408,0.004321172,0.001784613,0.003521742,0.003453309,0.004597421,0.004067122,0.003511764,0.003937188,0.004329373,0.002841268,0.00442516,0.002536046
SUB2,"tr|Q6CH62|Q6CH62_YARLI 6,7-dimethyl-8-ribityllumazine synthase OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A12045g PE=3 SV=1",9,84.2,17.984,165,0,150.61,0.009039893,0.004088289,0.009820511,0.007154743,0.007821055,0.007704842,0.007959747,0.007054575,0.011570778,0.006521667,0.009056511,0.007502424,0.009503718,0.003599891,0.008558867,0.008141651,0.008422508,0.006759334,0.010101779,0.008646903,0.009588062,0.005741383,0.009769633,0.009970521
YALI0A11143g,tr|Q6CH64|Q6CH64_YARLI DNA-directed RNA polymerase OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A12001g PE=3 SV=1,3,2.6,152.08,1345,0,4.7913,5.37473E-05,0,4.0898E-05,0,0,0,0,5.31478E-05,0.000127682,4.94841E-05,8.77912E-05,0.000196392,4.92826E-05,0.000104672,8.65591E-05,3.90246E-05,4.71989E-05,2.69182E-05,8.57259E-05,9.46736E-05,3.56771E-05,5.18891E-05,0,0.000242126
YALI0A11121g,tr|Q6CH67|Q6CH67_YARLI YALI0A11869p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A11869g PE=4 SV=2,5,5.2,139.77,1260,1,-2,0.00041401,0.000160706,0.000341254,0.000195223,0.000227791,0.000188367,0.000249358,0.000212534,0.000267119,0.000155366,0.000248776,0.000168452,0.000346576,0.000427374,0.000209575,0.000216118,0.000261558,0.000279289,0.000422999,0.000209337,0.000242698,0.000219555,0.00034064,0.000212685
YALI0A11099g,tr|Q6CH82|Q6CH82_YARLI YALI0A11407p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A11407g PE=4 SV=1,7,13.9,71.824,625,0,11.938,0.002600854,0.003499562,0.002768854,0.000951014,0.002753517,0.003492363,0.002318339,0.002583145,0.002591695,0.001854908,0.002160054,0.00205525,0.002827889,0.003294607,0.002914709,0.00252162,0.002593553,0.002073933,0.002699549,0.001317081,0.001987781,0.001849005,0.001987813,0.001138874
YALI0A10989g,sp|Q6CH90|SUB2_YARLI ATP-dependent RNA helicase SUB2 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=SUB2 PE=3 SV=2,21,57.1,49.381,441,0,201.93,0.042782508,0.044586066,0.042080686,0.041204975,0.042084934,0.042714704,0.046909952,0.045549185,0.049082276,0.046339562,0.04130204,0.046413535,0.038442302,0.045684112,0.036531668,0.044264457,0.0440883,0.045538848,0.043396819,0.045596594,0.042666006,0.044571306,0.04575177,0.043913085
YALI0A10879g,tr|Q6CH91|Q6CH91_YARLI V-type proton ATPase subunit C OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A11143g PE=3 SV=1,26,66.1,43.082,383,0,319.38,0.019791833,0.015324692,0.019629011,0.015733552,0.021535513,0.01274138,0.018098395,0.015088936,0.016661936,0.017396722,0.020690342,0.015257251,0.017365235,0.01804369,0.0135449,0.015097752,0.020078264,0.01579901,0.018794452,0.015337173,0.01607982,0.019911803,0.019388779,0.013163293
RRF1,tr|Q6CH92|Q6CH92_YARLI YALI0A11121p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A11121g PE=4 SV=1,1,15,19.676,173,0,6.5619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0A10747g,tr|Q6CH93|Q6CH93_YARLI Kinesin-like protein OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A11099g PE=3 SV=1,6,10.9,89.016,791,0,23.094,0.001823601,0.001210046,0.001858978,0.002229554,0.001279397,0.001207894,0.000677227,0.001449282,0.000799376,0.000875259,0.002236642,0.001474055,0.00126274,0.001805989,0.000405225,0.001023165,0.002366415,0.00034122,0.001328725,0.000308163,0.000913287,0.000317948,0.001929817,2.66953E-05
YALI0A10725g,tr|Q6CH96|Q6CH96_YARLI YALI0A10989p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A10989g PE=4 SV=1,1,1.5,68.482,606,1,-2,0,0,0,0,0,0,0,0.000324,0.000390958,0.00069272,0.000430417,0.000370601,0,0,0.000668134,0.000725538,0,0,0,0,0,0,0,0.000191591
YALI0A10703g,tr|Q6CHA1|Q6CHA1_YARLI YALI0A10879p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A10879g PE=3 SV=1,11,56.8,18.291,162,0,79.692,0.005776002,0.007311541,0.005645536,0.008645306,0.005307961,0.006479454,0.006597317,0.002843027,0.004175402,0.005659704,0.005664256,0.00511585,0.004744717,0.007983796,0.005562714,0.003226825,0.005887567,0.002505585,0.03059612,0.004472497,0.00818783,0.0064235,0.005671265,0.004283165
YALI0A10637g,"sp|Q6CHA2|RRF1_YARLI Ribosome-recycling factor, mitochondrial OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=RRF1 PE=3 SV=1",6,24.6,28.998,264,0,11.993,0.002421579,0.003657939,0.002091477,0.005198365,0.003056483,0.005710165,0.001317433,0.002799052,0.001006421,0.001207771,0.00069712,0.004060705,0.00365973,0.003589151,0.000542769,0.000888595,0.002825412,0.001050023,0.002450291,0.00098885,0.002819579,0.002712042,0.000701779,0.000565484
YALI0A10615g,tr|Q6CHA5|Q6CHA5_YARLI YALI0A10747p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A10747g PE=4 SV=1,7,79.5,12.996,117,0,159.06,0.02205453,0.023146735,0.022004648,0.024222587,0.017125373,0.023365537,0.030341882,0.019840738,0.024938082,0.020627664,0.027443493,0.012925718,0.022528554,0.023200052,0.024354187,0.020090818,0.020854673,0.018156942,0.030040325,0.024104934,0.026939952,0.025694521,0.023283124,0.027054505
YALI0A10571g,tr|Q6CHA6|Q6CHA6_YARLI 40S ribosomal protein S7 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A10725g PE=3 SV=1,22,79.2,21.79,192,0,323.31,0.396566557,0.402004912,0.373846941,0.402542082,0.418421624,0.389190899,0.37375024,0.353119976,0.306226977,0.405642302,0.303421393,0.328224588,0.377261928,0.404485926,0.464689974,0.320277186,0.353264039,0.355776906,0.295392854,0.294352064,0.353432136,0.311901479,0.369386616,0.336286012
YALI0A10549g,tr|Q6CHA7|Q6CHA7_YARLI YALI0A10703p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A10703g PE=4 SV=1,2,5.4,39.727,368,0.0029595,1.8471,0.0003284,0,0,0.00022143,0,0.000250623,0.00065047,0.000255632,0.00042273,0.000482321,0.000363349,0.000331117,0.000244687,0,0.000277413,0.00040856,0,0.000277322,0.000307369,0.000320619,0.000490429,0.000388287,0.000445967,0.000555415
YALI0A10362g,tr|Q6CHB0|Q6CHB0_YARLI YALI0A10637p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A10637g PE=4 SV=1,3,5,95.285,840,0,4.4106,0.000244931,4.44248E-05,0.000241065,0,0,0.000211245,0.000207028,0.000306648,0.000248506,2.90563E-05,0.00025394,0.000224427,0.000182802,0.000235029,0.000307273,1.73206E-05,0.000214094,0.0002129,0,0,0.000254812,0,0,0.000231921
YALI0A10310g,tr|Q6CHB1|Q6CHB1_YARLI YALI0A10615p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A10615g PE=3 SV=1,18,26,88.362,800,0,26.287,0.003883751,0.006660972,0.007108585,0.006320775,0.004485984,0.006602659,0.004621802,0.007111517,0.004357233,0.006674854,0.007104212,0.002161255,0.003526992,0.006771577,0.006312007,0.006715562,0.00398384,0.003852694,0.003491226,0.006299026,0.006076531,0.005806901,0.004081428,0.007257416
YALI0A10274g,tr|Q6CHB3|Q6CHB3_YARLI YALI0A10571p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A10571g PE=4 SV=1,8,68.6,18.095,159,0,56.071,0.002353417,0.001104115,0.002089457,0.001266543,0.002790516,0.002060155,0.002096423,0.001429579,0.00252366,0.00188622,0.002607284,0.001665664,0.003000138,0.00168413,0.002484421,0.001686875,0.002374499,0.002482272,0.001733078,0.002134335,0.003802848,0.002148541,0.002486929,0.001782767
YALI0A10252g,tr|Q6CHB4|Q6CHB4_YARLI YALI0A10549p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A10549g PE=4 SV=2,4,10.3,39.728,359,0,5.2014,0.001044141,0.000545276,0.001117916,0.000612367,0.000689372,0.000642312,0.001168309,0.001000699,0.001655449,0.000828585,0.001236857,0.000734971,0.001080262,0.001096624,0.000961064,0.000595049,0.00136791,0.000895055,0.001156082,0.000757728,0.001160693,0.000873906,0.000924483,0.000959062
YALI0A10230g,tr|Q6CHC0|Q6CHC0_YARLI YALI0A10362p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A10362g PE=4 SV=1,47,61.8,95.144,845,0,323.31,0.0571835,0.02546218,0.058538461,0.019509099,0.050721926,0.021949933,0.057257767,0.049090174,0.079659416,0.099903978,0.074074447,0.053628839,0.073937747,0.081030626,0.077367637,0.058584977,0.078497922,0.1023681,0.069484664,0.083945773,0.069302646,0.044522964,0.071452221,0.044165206
YALI0A10142g,tr|Q6CHC2|Q6CHC2_YARLI YALI0A10310p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A10310g PE=3 SV=2,17,61.1,33.928,301,0,161.5,0.014610133,0.006232301,0.021453886,0.00654956,0.017302415,0.006295197,0.014598298,0.012758453,0.013891529,0.006449937,0.00745493,0.011842107,0.007230766,0.013157216,0.00689334,0.013293474,0.006258484,0.006292372,0.014963982,0.00747285,0.007156742,0.00575839,0.012698674,0.006888107
YALI0A10098g,tr|Q6CHC4|Q6CHC4_YARLI ER membrane protein complex subunit 4 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A10274g PE=3 SV=1,3,26.3,18.58,167,0,9.7802,0.000312622,0.00021203,0.000311913,0.000244772,0.000379163,0.000502036,0.000377957,0.00041868,0.000245244,0.000223412,0.000315636,0.000255485,0.000421212,0.000280045,0.000314139,0.000420829,0.000609475,0,0.000212708,0.000232129,0.000390655,0.00051564,0.000564562,0.000301471
YALI0A10032g,tr|Q6CHC5|Q6CHC5_YARLI YALI0A10252p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A10252g PE=4 SV=1,2,6.4,44.85,407,0.0006135,2.521,0,0,5.52292E-05,0,0,0.0001283,0,0.000175784,6.8528E-05,0,0.000304869,0,0.000230828,0.000147328,5.08474E-05,0.000189128,0.000312395,0,3.53147E-05,0.000310018,0.000250272,6.93794E-05,0.00038965,5.04707E-05
YALI0A10010g,tr|Q6CHC6|Q6CHC6_YARLI YALI0A10230p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A10230g PE=4 SV=1,5,8.6,70.674,654,0,6.6435,0.000705953,0.000305183,0.000202199,0.000684874,0.00082571,0.000700843,0.00078739,0.001401541,0.000360648,0.000494472,0.000606144,0.000767439,0.000692434,0.001223908,0.000174507,0.000448765,0.00103731,0.000552648,0.000811353,0.000867199,0.000498272,0.000401555,0.000890585,0.000613437
1-Oct,tr|Q6CHD0|Q6CHD0_YARLI YALI0A10142p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A10142g PE=4 SV=1,1,4.7,37.131,342,0,2.8602,5.21037E-05,4.74821E-05,2.12651E-05,7.10651E-05,4.47684E-05,6.79641E-05,3.4881E-05,4.14313E-05,2.30134E-05,3.02902E-05,1.78654E-05,1.97453E-05,3.55064E-05,4.49746E-05,8.99625E-05,1.18992E-05,2.40557E-05,1.70224E-05,2.39291E-05,3.46142E-05,2.79275E-05,2.33416E-05,2.59677E-05,3.08623E-05
YALI0A09922g,tr|Q6CHD2|Q6CHD2_YARLI YALI0A10098p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A10098g PE=4 SV=1,2,6.6,36.237,318,0.0023952,2.0341,0.00038238,0,0,0,0.000190552,0.000204362,0.000479676,0,0,0,0.000173267,0,0.000220164,0.000143249,0.000547444,0.000621279,5.94217E-05,3.2557E-05,0.000171212,0,0.000165235,0,0,0.000486739
YALI0A09900g,tr|Q6CHD4|Q6CHD4_YARLI YALI0A10032p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A10032g PE=4 SV=1,1,2.7,43.866,406,0.00091771,2.4664,0.000177809,0.000205638,0,0,0.00015508,0,0.00018033,0,0,0.000158952,0,0,0,0.000228912,0.000206454,0,0,0.000194634,0.000172091,0,0,0,0,0
YALI0A09856g,tr|Q6CHD5|Q6CHD5_YARLI YALI0A10010p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A10010g PE=4 SV=1,3,11.7,38.765,349,0,6.0199,0.000172282,0,0.000237563,0,0.000171037,0,0.000193523,0.000293257,0.000315901,0.000152361,0,7.82897E-05,0.000239841,0.000188669,0.000256862,0.000393591,0.000264771,0.000172939,0.000274123,0.000232009,0.000281509,0.00019838,0.000214236,0.000174193
YALI0A09834g,sp|Q6CHD6|PMIP_YARLI Mitochondrial intermediate peptidase OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=OCT1 PE=3 SV=1,4,5.9,87.571,776,0,9.4186,0.000172666,0.000209658,0.000237597,0.000136263,0.000105609,0.000198191,0.000142837,0.000151317,0.000414961,0.000212579,0,0.000218886,0,0.000255043,0.000272685,0.000109888,0.000476829,5.93488E-05,0.000218783,0.000179567,0.000110571,0.00022093,0.000202167,0.000149222
YALI0A09812g,tr|Q6CHD7|Q6CHD7_YARLI YALI0A09922p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A09922g PE=3 SV=1,11,49.6,14.172,123,0,37.289,0.214773557,0.231862446,0.181600569,0.255577265,0.236665171,0.213844682,0.169226048,0.181073015,0.113125797,0.191189996,0.138035105,0.166232836,0.216273465,0.249241165,0.278501309,0.145267282,0.193041556,0.178120709,0.15874517,0.109403944,0.153447185,0.125544021,0.181234883,0.134482233
YALI0A09790g,tr|Q6CHD8|Q6CHD8_YARLI YALI0A09900p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A09900g PE=3 SV=1,40,79.3,67.345,613,0,323.31,0.091173187,0.074818287,0.080914857,0.078732024,0.083057877,0.074366391,0.099712672,0.076913946,0.08657328,0.089137198,0.088064205,0.079612366,0.084194296,0.087633304,0.090764976,0.070180657,0.091363052,0.069288608,0.088554506,0.069274372,0.079222684,0.079559985,0.084908374,0.068639043
YALI0A09702g,tr|Q6CHE0|Q6CHE0_YARLI Glycine cleavage system P protein OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A09856g PE=3 SV=1,38,49.6,108.61,994,0,323.31,0.042983247,0.064257996,0.041616613,0.06908851,0.053959253,0.067105682,0.049850416,0.054902836,0.038737687,0.056416371,0.045174078,0.051418293,0.050677118,0.050022571,0.051881323,0.052442252,0.045320378,0.049408432,0.031302989,0.038611142,0.035733748,0.046094706,0.037818718,0.038227825
EFM7,tr|Q6CHE1|Q6CHE1_YARLI YALI0A09834p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A09834g PE=4 SV=1,3,4.9,52.376,470,0,4.6099,0.000977649,0.001294518,0.00081555,0.001466155,0.001628391,0.001053004,0.000923077,0.000922316,0.00092253,0.000721864,0.000632919,0.000519545,0.001092332,0.001421241,0.001408161,0.000588782,0.001107452,0.001032052,0.001102597,0.001016437,0.001370621,0.001213503,0.000907442,0.001692865
YALI0A09592g,tr|Q6CHE2|Q6CHE2_YARLI YALI0A09812p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A09812g PE=4 SV=1,31,76.1,52.272,457,0,302.83,0.043751281,0.029570138,0.043450988,0.028286339,0.042028372,0.024565174,0.035351031,0.030245731,0.032430705,0.027918887,0.036381153,0.026293249,0.039411476,0.030197308,0.03473462,0.033167667,0.043796455,0.029312866,0.051249134,0.039286218,0.039874432,0.038096435,0.048209811,0.035753075
YALI0A09559g,tr|Q6CHE3|Q6CHE3_YARLI YALI0A09790p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A09790g PE=4 SV=1,5,14.3,43.199,378,0,7.213,0.001603493,0.001436543,0.001261335,0.000664043,0.002167468,0.002254693,0.001012662,0.001566517,0.001709681,0.001872718,0.001191753,0.00219227,0.001943061,0.000483998,0.000588166,0.002318633,0.001392998,0.002213295,0.001014344,0.002321091,0.001376433,0.002291337,0.001531205,0.000511431
YALI0A09427g,tr|Q6CHE6|Q6CHE6_YARLI YALI0A09702p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A09702g PE=4 SV=1,5,9.4,79.043,705,0,6.3965,0.001302394,0.001031936,0.000708631,0.000622097,0.000855952,0.000762161,0.001359536,0.00078933,0.001005599,0.000896891,0.000994582,0.001435091,0.000597656,0.000799312,0.001185891,0.001132021,0.000978988,0.000825229,0.000850488,0.000630951,0.000444618,0.001091169,0.000400194,0.000100162
YALI0A09020g,sp|Q6CHE9|EFM7_YARLI Protein N-terminal and lysine N-methyltransferase EFM7 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=EFM7 PE=3 SV=1,8,35.9,30.728,273,0,33.016,0.006511932,0.006582631,0.007668022,0.00544677,0.00582619,0.005191745,0.00672996,0.006554576,0.006230908,0.005708466,0.007323247,0.005785964,0.008082275,0.00581306,0.003781947,0.00717358,0.006667105,0.006429479,0.006414224,0.008358435,0.007254907,0.006226363,0.006790997,0.006432086
YALI0A08734g,tr|Q6CHF1|Q6CHF1_YARLI YALI0A09592p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A09592g PE=4 SV=1,10,42.3,48.803,442,0,69.719,0.002644268,0.002582438,0.001843198,0.002147333,0.002220371,0.003117803,0.002436345,0.002106885,0.002172639,0.002275169,0.00277969,0.002567952,0.002979145,0.002640881,0.003321769,0.001695003,0.002309407,0.001535244,0.002739459,0.002997446,0.002718997,0.001937841,0.003235799,0.002013028
YALI0A08668g,tr|Q6CHF3|Q6CHF3_YARLI YALI0A09559p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A09559g PE=4 SV=1,1,6,43.075,402,0,6.2621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000280641,0,0,0,0.000280686
YALI0A08646g,tr|Q6CHF9|Q6CHF9_YARLI YALI0A09427p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A09427g PE=4 SV=1,2,6.7,52.719,461,0,9.7786,0.00046796,0.000932428,0.000380888,0.000357385,0.000346366,0.000379035,0.000718919,0.000402025,0.000399028,0.000355865,0.000425799,0.000520003,0.000546722,0.000359521,0.000833664,0.000318246,0.000375865,0.000466621,0.000472187,0.000353598,0.0003398,0.000412266,0.000518149,0.000579762
RAD18,tr|Q6CHH1|Q6CHH1_YARLI YALI0A09020p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A09020g PE=4 SV=1,7,5.9,157.11,1391,0,4.3619,0.000620021,0.00104161,0.000506475,0.000405304,0.000890246,0.000369324,0.000907619,0.000645032,0.00071993,0.000627358,0.000832807,0.000495864,0.000195851,0.000661426,0.000837429,0.000337002,0.000194073,0.000704107,0.000771237,0.00048333,0.000705543,0.000290482,0.000352583,0.000460185
YALI0A08536g,tr|Q6CHH7|Q6CHH7_YARLI YALI0A08734p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A08734g PE=3 SV=1,17,64.7,48.984,448,0,94.349,0.006253747,0.020016345,0.005559866,0.018202303,0.005482424,0.017148582,0.006257494,0.006000506,0.007254441,0.00722938,0.005441104,0.004926379,0.006349354,0.005139504,0.008766017,0.005940891,0.005528003,0.006365467,0.004761068,0.005257802,0.005752795,0.004628981,0.004314813,0.00547536
YALI0A08426g,tr|Q6CHH8|Q6CHH8_YARLI YALI0A08668p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A08668g PE=4 SV=1,4,19.7,33.886,310,0,19.158,0.001852191,0.000897844,0.001408803,0.001080651,0.001316923,0.00094465,0.001023808,0.000950608,0.001064603,0.000938008,0.002176993,0.000938027,0.001210221,0.001127806,0.001475083,0.00068235,0.001133406,0.00100737,0.000902623,0.001059757,0.001442924,0.000882048,0.001453912,0.000755946
YALI0A08261g,tr|Q6CHH9|Q6CHH9_YARLI YALI0A08646p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A08646g PE=4 SV=1,10,40.3,39.673,362,0,34.75,0.003057557,0.002964354,0.003245652,0.002244636,0.003182428,0.002000728,0.003392364,0.003025572,0.003085588,0.002582485,0.003149331,0.002698315,0.003153497,0.003893226,0.003301887,0.002924539,0.003447859,0.002777375,0.002599519,0.001859792,0.003025193,0.00255951,0.003063427,0.001830952
YALI0A08239g,sp|Q6CHI1|RAD18_YARLI Postreplication repair E3 ubiquitin-protein ligase RAD18 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=RAD18 PE=3 SV=1,1,3.5,39.535,344,0.00061293,2.5152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0A08165g,tr|Q6CHI3|Q6CHI3_YARLI YALI0A08536p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A08536g PE=4 SV=1,3,7.6,67.708,616,0.0029612,1.8524,0.001657469,0.000978496,0,0.000792947,0.001727042,0.00078063,0,0.000800757,0.001491435,0.001043942,0.00106657,0.000987953,0.001295593,0.000859613,0,0.000928211,0.001324952,0.000277604,0.000659723,0,0,0,0.000458997,0
YALI0A08151g,tr|Q6CHI6|Q6CHI6_YARLI DNA polymerase OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A08426g PE=3 SV=1,13,11.8,121.1,1072,0,21.414,0.001796079,0.001861817,0.002116976,0.001325472,0.000794295,0.001142138,0.000895311,0.002026361,0.00169171,0.001163725,0.001905517,0.001457664,0.001528192,0.002132319,0.001268484,0.002038822,0.002169172,0.00077823,0.001761618,0.000458968,0.0007381,0.000272029,0.001191898,0.000772133
LIA1,tr|Q6CHJ1|Q6CHJ1_YARLI YALI0A08261p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A08261g PE=4 SV=1,7,8.2,144.34,1357,0,27.052,0.000885414,0.001079063,0.000922571,0.000422536,0.000819295,0.000645139,0.001345208,0.00056232,0.000726873,0.000471272,0.001353014,0.001640145,0.000780562,0.000633404,0.001164395,0.000710293,0.000737365,0.000800472,0.000459567,0.000792907,0.000932941,0.000846734,0.001566239,0.00135851
RTT106,tr|Q6CHJ2|Q6CHJ2_YARLI YALI0A08239p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A08239g PE=3 SV=1,7,23.8,51.412,471,0,6.0638,0.001613061,0.001495787,0.00208315,0.002086731,0.003126618,0.002190683,0.002897374,0.003356586,0.002279887,0.003106881,0.002817083,0.003288936,0.003585748,0.003264739,0.002635782,0.002725795,0.00248499,0.003216552,0.002566866,0.003438134,0.003251986,0.003258426,0.002766656,0.00310276
