"yarrowiacyc"	"Row Labels"	"Description"	"UniProt"	"CLB22 Gene Name"	"CLB22 GO (biological process)"	"CLB22 GO (cellular component)"	"CLB22 GO (molecular function)"	"WT_A"	"WT_B"	"WT_C"	"WT_D"	"F174_A"	"F174_B"	"F174_D"	"F174_E"	"UVF4_A"	"UVF4_B"	"UVF4_C"	"UVF4_D"	"UVF4_E"	"p"	"q"	"nWT"	"nF174"	"nUVF4"	"log2FoldChange(F174/WT)"	"log2FoldChange(UVF4/WT)"	"log2FoldChange(UVF4/F174)"	"PresentOnlyWT"	"PresentOnlyF174"	"PresentOnlyUVF4"	"AbsentOnlyWT"	"AbsentOnlyF174"	"AbsentOnlyUVF4"	"Pass pq"	"Pass FoldChange"	"PassUniquePresence"	"PassUniqueAbsence"	"PassOverall"	"pq WT vs F174"	"Similarity_Yarlip1.to.yarrowiacyc"	"Similarity_yarrowiacyc.to.Yarlip1"
G1FV3-26570-MONOMER	"jgi|Yarlip1|122953|fgenesh1_kg.2_#_627_#_TRINITY_DN3501_c0_g1_i1"	"jgi|Yarlip1|122953|fgenesh1_kg.2_#_627_#_TRINITY_DN3501_c0_g1_i1"	"Q6C0X2"	"ATP-dependent RNA helicase DHH1 (EC 3.6.4.13)"	"cytoplasmic mRNA processing body assembly [GO:0033962]; mRNA processing [GO:0006397]; mRNA transport [GO:0051028]; regulation of translation [GO:0006417]; RNA secondary structure unwinding [GO:0010501]"	"cytoplasmic stress granule [GO:0010494]; nucleolus [GO:0005730]; P-body [GO:0000932]"	"ATP binding [GO:0005524]; ATP-dependent RNA helicase activity [GO:0004004]; RNA binding [GO:0003723]"	"36.36876112478117"	"37.37379157419239"	"32.409310395425855"	"32.967195915348064"	"32.79848968023383"	"32.94392360053754"	"32.96216984490129"	"34.531485478381086"	"32.9494694309078"	"32.47507436080459"	"32.90268744286241"	"32.44225016802808"	"32.82634863566993"	"0.142301438585366"	"0.286656520555629"	"4"	"4"	"5"	"-1.470747601423433"	"-2.060598744782304"	"-0.5898511433588709"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"100.0"	"100.0"
G1FV3-26017-MONOMER	"jgi|Yarlip1|126632|fgenesh1_kg.6_#_463_#_TRINITY_DN731_c0_g1_i1"	"jgi|Yarlip1|126632|fgenesh1_kg.6_#_463_#_TRINITY_DN731_c0_g1_i1"	"Q6C2D4"	"YALI0F08811p"	"0"	"0"	"metal ion binding [GO:0046872]"		"29.96746735664759"	"25.749601043982267"			"26.453545827108982"	"26.31748272491321"			"24.891338724535643"		"28.980981522442658"				"2"	"2"	"2"	"-1.4730199243038342"	"-0.9223740768257755"	"0.5506458474780587"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"100.0"	"100.0"
G1FV3-26162-MONOMER	"jgi|Yarlip1|132428|fgenesh1_kg.31_#_1_#_TRINITY_DN6582_c0_g1_i1"	"jgi|Yarlip1|132428|fgenesh1_kg.31_#_1_#_TRINITY_DN6582_c0_g1_i1"	"Q6C1Z6"	"YALI0F12089p"	"0"	"fungal-type vacuole [GO:0000324]; integral component of plasma membrane [GO:0005887]; vacuolar membrane [GO:0005774]"	"ATP binding [GO:0005524]; peptide-transporting ATPase activity [GO:0015440]"					"25.997743888258192"											"0"	"1"	"0"				"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-26163-MONOMER	"jgi|Yarlip1|132429|fgenesh1_kg.31_#_2_#_TRINITY_DN111_c1_g1_i1"	"jgi|Yarlip1|132429|fgenesh1_kg.31_#_2_#_TRINITY_DN111_c1_g1_i1"	"Q6C1Z5"	"YALI0F12111p"	"0"	"0"	"0"	"35.73324151711895"	"35.869486934459495"	"35.40113175728693"	"35.68004804220148"	"35.13631286479409"	"35.09363018696675"	"35.17889436474219"	"35.355358024289465"	"35.333817688751324"	"36.24589732285876"	"35.49766474694566"	"36.37731731861069"	"36.758728940160736"	"0.0317105929449174"	"0.176216157675147"	"4"	"4"	"5"	"-0.4799282025685869"	"0.37170814069872193"	"0.8516363432673089"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-26164-MONOMER	"jgi|Yarlip1|132431|fgenesh1_kg.31_#_4_#_TRINITY_DN5147_c0_g1_i1"	"jgi|Yarlip1|132431|fgenesh1_kg.31_#_4_#_TRINITY_DN5147_c0_g1_i1"	"Q6C1Z4"	"YALI0F12133p"	"0"	"integral component of membrane [GO:0016021]"	"0"					"30.24388431601428"		"32.665283030279866"		"31.402481595599053"		"31.350053706470103"		"31.496765871937246"			"0"	"2"	"3"			"-0.0381499484782708"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-26550-MONOMER	"jgi|Yarlip1|122987|fgenesh1_kg.2_#_661_#_TRINITY_DN3034_c0_g1_i1"	"jgi|Yarlip1|122987|fgenesh1_kg.2_#_661_#_TRINITY_DN3034_c0_g1_i1"	"Q6C0Z2"	"YALI0F20592p"	"peptide metabolic process [GO:0006518]"	"extracellular region [GO:0005576]; fungal-type vacuole [GO:0000324]"	"metalloaminopeptidase activity [GO:0070006]; zinc ion binding [GO:0008270]"	"31.875453277300505"	"33.669936798218416"	"32.381131749368436"	"31.478777861121177"	"30.760236641860544"	"30.757830236856034"	"29.79063692797951"	"32.203524375504536"	"31.57249085273772"	"31.54995866030017"	"31.277844603887548"	"29.9934284537543"	"30.09858270398026"	"0.0656728477759562"	"0.220303249181564"	"4"	"4"	"5"	"-1.4732678759519757"	"-1.4528638665701337"	"0.02040400938184206"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"100.0"	"100.0"
G1FV3-26168-MONOMER	"jgi|Yarlip1|132435|fgenesh1_kg.31_#_8_#_TRINITY_DN3424_c0_g1_i1"	"jgi|Yarlip1|132435|fgenesh1_kg.31_#_8_#_TRINITY_DN3424_c0_g1_i1"	"Q6C1Z0"	"YALI0F12221p"	"N-terminal peptidyl-methionine acetylation [GO:0017196]"	"NatA complex [GO:0031415]"	"0"	"35.457925854956684"	"35.103909891869016"	"35.29422988070956"	"35.08572145369222"	"35.61838158822574"	"35.19104622720847"	"34.67353618810468"	"35.37814366890881"	"34.368138931743616"	"35.08217727034808"	"34.72615724816718"	"34.849988809417404"	"34.779538569897966"	"0.0547853709545685"	"0.203504379821962"	"4"	"4"	"5"	"-0.020169852194946714"	"-0.4742466043920217"	"-0.454076752197075"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-26172-MONOMER	"jgi|Yarlip1|132464|fgenesh1_kg.31_#_37_#_TRINITY_DN2340_c0_g2_i1"	"jgi|Yarlip1|132464|fgenesh1_kg.31_#_37_#_TRINITY_DN2340_c0_g2_i1"	"Q6C1Y6"	"YALI0F12331p"	"cortical actin cytoskeleton organization [GO:0030866]; endocytosis [GO:0006897]; fungal-type cell wall organization [GO:0031505]; septin cytoskeleton organization [GO:0032185]; sporulation [GO:0043934]"	"cell cortex [GO:0005938]; integral component of membrane [GO:0016021]; membrane raft [GO:0045121]; plasma membrane [GO:0005886]"	"0"	"31.783473738118868"	"31.201926391758104"	"30.498288605811325"	"30.46742712794075"	"31.26686400674836"	"29.130185496116106"	"29.554242737159086"	"31.085057267989807"	"31.227968616496582"	"30.674972455058395"	"30.95954365882963"	"26.872087726690857"	"30.816273321003383"	"0.608580320653185"	"0.479481804446388"	"4"	"4"	"5"	"-0.7286915889039243"	"-0.8776098102914922"	"-0.14891822138756794"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-26173-MONOMER	"jgi|Yarlip1|132470|fgenesh1_kg.31_#_43_#_TRINITY_DN9401_c0_g1_i1"	"jgi|Yarlip1|132470|fgenesh1_kg.31_#_43_#_TRINITY_DN9401_c0_g1_i1"	"Q6C1Y5"	"ATP-dependent Clp protease proteolytic subunit"	"0"	"0"	"serine-type endopeptidase activity [GO:0004252]"	"30.26684725599367"	"28.772220625265955"	"28.531035148155407"	"29.632441724464435"	"29.863368320661163"		"30.030071820615085"		"29.94157908633543"	"28.711452044260813"	"30.102119604640876"	"29.865332979806237"	"30.16476879702121"			"4"	"2"	"5"	"0.6460838821682557"	"0.4564143139430499"	"-0.18966956822520586"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"99.6"	"99.6"
G1FV3-26174-MONOMER	"jgi|Yarlip1|132471|fgenesh1_kg.31_#_44_#_TRINITY_DN2498_c2_g1_i1"	"jgi|Yarlip1|132471|fgenesh1_kg.31_#_44_#_TRINITY_DN2498_c2_g1_i1"	"Q6C1Y4"	"YALI0F12375p"	"0"	"0"	"RNA binding [GO:0003723]"	"33.07201333577927"	"32.06402331444163"	"31.938914764153118"	"31.053484078312124"	"30.799380111909926"	"30.8888012312847"	"32.70468922698838"	"32.90261844743809"	"31.106250870109147"	"32.24926664112974"	"31.189474934688263"	"31.01531380671868"	"31.479722908361044"	"0.536104498187177"	"0.457514569222784"	"4"	"4"	"5"	"-0.2082366187662572"	"-0.6241030409701551"	"-0.4158664222038979"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-28926-MONOMER	"jgi|Yarlip1|132476|fgenesh1_kg.32_#_4_#_TRINITY_DN2628_c0_g1_i1"	"jgi|Yarlip1|132476|fgenesh1_kg.32_#_4_#_TRINITY_DN2628_c0_g1_i1"	"Q6CBX5"	"YALI0C14652p"	"0"	"0"	"0"	"35.42390749154876"	"35.68876299211859"	"34.93268590819226"	"34.37789582320772"	"35.106729910727"	"35.56532080100745"	"34.34158822701369"	"35.42337385680338"	"35.09484557436343"	"36.611180795281335"	"34.94867361642989"	"35.12548450418999"	"34.35897262672451"	"0.953649674926735"	"0.579762487561333"	"4"	"4"	"5"	"0.0034401451210399614"	"0.1220183696309931"	"0.11857822450995315"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-28929-MONOMER	"jgi|Yarlip1|132480|fgenesh1_kg.32_#_8_#_TRINITY_DN8385_c0_g1_i1"	"jgi|Yarlip1|132480|fgenesh1_kg.32_#_8_#_TRINITY_DN8385_c0_g1_i1"	"Q6CBX2"	"Protein arginine N-methyltransferase 2 (EC 2.1.1.-) (Protein-arginine N5-methyltransferase) (Type IV protein arginine N-methyltransferase) (Type IV PRMT)"	"peptidyl-arginine methylation [GO:0018216]; S-adenosylhomocysteine metabolic process [GO:0046498]; S-adenosylmethionine metabolic process [GO:0046500]"	"cytoplasm [GO:0005737]; nucleus [GO:0005634]"	"protein-arginine N5-methyltransferase activity [GO:0019702]"		"28.850521227073838"						"28.57585750270287"								"1"	"1"	"0"	"-0.2746637243709671"			"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-26225-MONOMER	"jgi|Yarlip1|131864|fgenesh1_kg.23_#_74_#_TRINITY_DN1100_c0_g1_i1"	"jgi|Yarlip1|131864|fgenesh1_kg.23_#_74_#_TRINITY_DN1100_c0_g1_i1"	"Q6C1T8"	"YALI0F13453p"	"homoserine metabolic process [GO:0009092]; methionine biosynthetic process [GO:0009086]; threonine biosynthetic process [GO:0009088]"	"0"	"ATP binding [GO:0005524]; homoserine kinase activity [GO:0004413]"	"34.66243276147875"	"33.59978588680974"	"33.59411957090713"	"33.483826147108275"	"31.152001919125535"	"32.914793605299124"	"32.04829492403788"	"33.33142404377665"	"33.47472137459816"	"33.293438342745745"	"31.650157097244428"	"31.719216104932283"	"32.775041750492214"	"0.0571928836723302"	"0.209343676171921"	"4"	"4"	"5"	"-1.4734124685161731"	"-1.2525261575734064"	"0.22088631094276678"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"100.0"	"100.0"
G1FV3-27574-MONOMER	"jgi|Yarlip1|132501|fgenesh1_kg.35_#_1_#_TRINITY_DN5292_c0_g1_i1"	"jgi|Yarlip1|132501|fgenesh1_kg.35_#_1_#_TRINITY_DN5292_c0_g1_i1"	"Q6C9G4"	"YALI0D11418p"	"positive regulation of RNA polymerase II transcriptional preinitiation complex assembly [GO:0045899]; proteasome regulatory particle assembly [GO:0070682]; ubiquitin-dependent ERAD pathway [GO:0030433]"	"cytosolic proteasome complex [GO:0031597]; nuclear proteasome complex [GO:0031595]; proteasome regulatory particle, base subcomplex [GO:0008540]"	"ATP binding [GO:0005524]; proteasome-activating ATPase activity [GO:0036402]; TBP-class protein binding [GO:0017025]"	"35.31670128369987"	"36.622118484873646"	"35.40181771929484"	"35.932750929080626"	"34.84179913602223"	"36.26989365207846"	"34.564428621039596"	"34.97172059066221"	"34.44993816133513"	"35.08567543793187"	"34.38006628134981"	"36.73177274348545"	"36.21880977791003"	"0.557465949380537"	"0.465058365601695"	"4"	"4"	"5"	"-0.6563866042866238"	"-0.44509462383479104"	"0.21129198045183273"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-27576-MONOMER	"jgi|Yarlip1|132504|fgenesh1_kg.35_#_4_#_TRINITY_DN9882_c0_g1_i1"	"jgi|Yarlip1|132504|fgenesh1_kg.35_#_4_#_TRINITY_DN9882_c0_g1_i1"	"Q6C9G2"	"Protein BFR2"	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]"	"nucleolus [GO:0005730]"	"0"	"31.777879860175414"	"30.44844061370827"	"31.616799176218215"	"31.868663902632942"	"31.107731742977705"	"30.967362222153334"	"30.86702684378819"	"31.090959348093858"	"31.37185431350626"	"31.248082045156476"	"30.097099942229505"	"31.315368534359884"	"28.69895522063008"	"0.316513111712934"	"0.381852445322399"	"4"	"4"	"5"	"-0.41967584893043863"	"-0.8816738770072732"	"-0.46199802807683454"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-27577-MONOMER	"jgi|Yarlip1|132505|fgenesh1_kg.35_#_5_#_TRINITY_DN610_c1_g1_i1"	"jgi|Yarlip1|132505|fgenesh1_kg.35_#_5_#_TRINITY_DN610_c1_g1_i1"	"Q6C9G1"	"YALI0D11484p"	"transcription, DNA-templated [GO:0006351]"	"0"	"0"				"32.64252563455821"		"32.998195978419375"	"33.201995309399614"				"32.23157786240069"					"1"	"2"	"1"	"0.45757000935128644"	"-0.4109477721575203"	"-0.8685177815088068"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-30201-MONOMER	"jgi|Yarlip1|132506|fgenesh1_kg.36_#_1_#_TRINITY_DN1382_c0_g2_i1"	"jgi|Yarlip1|132506|fgenesh1_kg.36_#_1_#_TRINITY_DN1382_c0_g2_i1"	"Q6CE38"	"Clustered mitochondria protein homolog (Protein TIF31 homolog)"	"intracellular distribution of mitochondria [GO:0048312]"	"cytoplasm [GO:0005737]"	"0"	"35.15638273691758"	"34.96333054349476"	"34.829204184139954"	"35.46381977121948"	"35.47755020694776"	"35.13091677741381"	"35.48022373478364"	"35.20506675683414"	"35.05299726406819"	"34.91872015518287"	"34.94085375609827"	"35.062516326334546"	"35.111528533652454"	"0.0933715400626258"	"0.25015652508633"	"4"	"4"	"5"	"0.22025506005189754"	"-0.08586110187567186"	"-0.3061161619275694"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-30204-MONOMER	"jgi|Yarlip1|132507|fgenesh1_kg.36_#_2_#_TRINITY_DN3582_c0_g1_i1"	"jgi|Yarlip1|132507|fgenesh1_kg.36_#_2_#_TRINITY_DN3582_c0_g1_i1"	"Q6CE37"	"YALI0B18854p"	"medium-chain fatty acid biosynthetic process [GO:0051792]; medium-chain fatty acid catabolic process [GO:0051793]"	"integral component of membrane [GO:0016021]"	"acylglycerol lipase activity [GO:0047372]; short-chain carboxylesterase activity [GO:0034338]"												"24.87192328085747"				"0"	"0"	"1"				"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-28462-MONOMER	"jgi|Yarlip1|129076|fgenesh1_kg.12_#_34_#_TRINITY_DN11170_c0_g1_i1"	"jgi|Yarlip1|129076|fgenesh1_kg.12_#_34_#_TRINITY_DN11170_c0_g1_i1"	"Q6CD37"	"YALI0C04092p"	"peroxisome fission [GO:0016559]; regulation of peroxisome size [GO:0044375]"	"integral component of peroxisomal membrane [GO:0005779]; peroxisomal membrane [GO:0005778]"	"0"	"36.35013194124969"	"35.51479063857813"	"35.12044906152441"	"34.848505592752346"	"33.23481277259219"	"33.72684484087781"	"34.6894309610523"	"34.2538537715664"	"34.23516525941952"	"34.951184054700285"	"34.68373436377018"	"35.12179527897522"	"34.375373460685765"	"0.0114049146044878"	"0.135849832378679"	"4"	"4"	"5"	"-1.4822337220039685"	"-0.7850188250159533"	"0.6972148969880152"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"100.0"	"100.0"
G1FV3-29406-MONOMER	"jgi|Yarlip1|132549|fgenesh1_pg.1_#_41"	"jgi|Yarlip1|132549|fgenesh1_pg.1_#_41"	"Q6CG49"	"YALI0B00880p"	"intracellular signal transduction [GO:0035556]; protein phosphorylation [GO:0006468]"	"cytoplasm [GO:0005737]; nucleus [GO:0005634]"	"ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]"	"31.590181736725444"		"24.846946053898186"													"2"	"0"	"0"				"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"96.77"	"96.77"
G1FV3-30525-MONOMER	"jgi|Yarlip1|46323|CE46322_10384"	"jgi|Yarlip1|46323|CE46322_10384"	"Q6CI15"	"Folic acid synthesis protein fol1"	"folic acid biosynthetic process [GO:0046656]; tetrahydrofolate biosynthetic process [GO:0046654]"	"mitochondrial envelope [GO:0005740]"	"2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity [GO:0003848]; ATP binding [GO:0005524]; dihydroneopterin aldolase activity [GO:0004150]; dihydropteroate synthase activity [GO:0004156]; kinase activity [GO:0016301]; metal ion binding [GO:0046872]"	"32.856364374974056"	"30.359892098365403"	"32.764132279208674"	"33.456718624714206"	"33.505689004333924"	"32.87493740587519"	"24.887532261586998"	"32.23943733850254"	"33.3940249453915"	"33.61871107550264"	"33.601671531747094"	"35.97300442130115"	"33.8370589963746"	"0.190533426523822"	"0.317114907222741"	"4"	"4"	"5"	"-1.4823778417409166"	"1.7256173497478144"	"3.207995191488731"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"100.0"	"100.0"
G1FV3-29445-MONOMER	"jgi|Yarlip1|132587|fgenesh1_pg.1_#_79"	"jgi|Yarlip1|132587|fgenesh1_pg.1_#_79"	"B5FVA8"	"Lysophospholipase (EC 3.1.1.5)"	"phospholipid catabolic process [GO:0009395]"	"0"	"lysophospholipase activity [GO:0004622]"		"29.427103849968706"														"1"	"0"	"0"				"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-29455-MONOMER	"jgi|Yarlip1|132596|fgenesh1_pg.1_#_88"	"jgi|Yarlip1|132596|fgenesh1_pg.1_#_88"	"Q6CG05"	"YALI0B02002p"	"0"	"0"	"0"	"35.06391434168219"	"35.26376390053724"	"34.98864249826938"	"34.85309996305109"	"34.67997476683021"	"34.2509590804375"	"34.96620699907916"	"34.85232373018384"	"35.342487713843"	"35.83886650909635"	"34.41242376090382"	"36.04363008480221"	"35.67746921568778"	"0.0775401325523602"	"0.230905148682867"	"4"	"4"	"5"	"-0.35498903175229657"	"0.4206202809816517"	"0.7756093127339483"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-29464-MONOMER	"jgi|Yarlip1|132604|fgenesh1_pg.1_#_96"	"jgi|Yarlip1|132604|fgenesh1_pg.1_#_96"	"Q6CFZ6"	"YALI0B02200p"	"0"	"0"	"0"					"27.328772565234807"											"0"	"1"	"0"				"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-26821-MONOMER	"jgi|Yarlip1|139628|fgenesh1_pm.2_#_155"	"jgi|Yarlip1|139628|fgenesh1_pm.2_#_155"	"Q6C093"	"Ubiquitin-conjugating enzyme E2 2 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 2) (Ubiquitin carrier protein UBC2) (Ubiquitin-protein ligase UBC2)"	"cellular response to hyperoxia [GO:0071455]; chromatin assembly [GO:0031497]; chromatin silencing at telomere [GO:0006348]; cytoplasm protein quality control by the ubiquitin-proteasome system [GO:0071629]; DNA repair [GO:0006281]; DNA-templated transcription, termination [GO:0006353]; double-strand break repair via homologous recombination [GO:0000724]; error-free postreplication DNA repair [GO:0042275]; error-free translesion synthesis [GO:0070987]; error-prone translesion synthesis [GO:0042276]; histone H2B conserved C-terminal lysine ubiquitination [GO:0071894]; histone monoubiquitination [GO:0010390]; histone ubiquitination [GO:0016574]; meiotic DNA double-strand break formation [GO:0042138]; mitotic G1 DNA damage checkpoint [GO:0031571]; negative regulation of chromatin silencing at silent mating-type cassette [GO:0061186]; negative regulation of chromatin silencing at telomere [GO:0031939]; negative regulation of SREBP signaling pathway [GO:2000639]; proteasome localization to nuclear periphery [GO:1990920]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein K63-linked ubiquitination [GO:0070534]; protein polyubiquitination [GO:0000209]; regulation of dipeptide transport [GO:0090089]; regulation of histone H3-K4 methylation [GO:0051569]; sporulation resulting in formation of a cellular spore [GO:0030435]; telomere maintenance via recombination [GO:0000722]; transcription by RNA polymerase II [GO:0006366]; ubiquitin-dependent ERAD pathway [GO:0030433]; ubiquitin-dependent protein catabolic process via the N-end rule pathway [GO:0071596]"	"chromosome, telomeric region [GO:0000781]; cytoplasm [GO:0005737]; HULC complex [GO:0033503]; MUB1-RAD6-UBR2 ubiquitin ligase complex [GO:1990304]; nuclear chromatin [GO:0000790]; proteasome complex [GO:0000502]; Rad6-Rad18 complex [GO:0097505]; UBR1-RAD6 ubiquitin ligase complex [GO:1990303]"	"ATP binding [GO:0005524]; single-stranded DNA binding [GO:0003697]; single-stranded DNA-dependent ATPase activity [GO:0043142]; ubiquitin conjugating enzyme activity [GO:0061631]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin protein ligase binding [GO:0031625]"	"32.70104445436246"	"29.22266788053304"	"30.323445817097557"	"30.216923391176554"	"27.1447797413315"	"29.254510702706018"	"29.29966027824313"	"30.830351321341265"	"28.662361345011345"	"30.492971085323383"	"29.09712883360118"	"27.845487179579"	"28.295046747266014"	"0.169949202859953"	"0.305856119652675"	"4"	"4"	"5"	"-1.4836948748869254"	"-1.7374213476362215"	"-0.25372647274929605"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"100.0"	"100.0"
G1FV3-29724-MONOMER	"jgi|Yarlip1|132832|fgenesh1_pg.1_#_324"	"jgi|Yarlip1|132832|fgenesh1_pg.1_#_324"	"Q6CFC8"	"YALI0B08272p"	"0"	"0"	"0"	"35.31633070445752"	"35.73091773969539"	"36.02329922500505"	"35.65497455607284"	"35.27751396317647"	"34.94882319136759"	"35.63395023440995"	"36.056617061706085"	"35.36198057729172"	"35.15640507778991"	"35.118610510183785"	"35.32596179370892"	"35.63418623712782"	"0.309256461848465"	"0.379650480708247"	"4"	"4"	"5"	"-0.20215444364267654"	"-0.3619517170872726"	"-0.15979727344459604"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-29731-MONOMER	"jgi|Yarlip1|132838|fgenesh1_pg.1_#_330"	"jgi|Yarlip1|132838|fgenesh1_pg.1_#_330"	"Q6CFC2"	"YALI0B08404p"	"0"	"0"	"oxidoreductase activity [GO:0016491]"	"26.245032115205788"									"25.456133790401374"						"1"	"0"	"1"		"-0.7888983248044141"		"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-30029-MONOMER	"jgi|Yarlip1|133101|fgenesh1_pg.1_#_593"	"jgi|Yarlip1|133101|fgenesh1_pg.1_#_593"	"P34229"	"Fatty acid synthase subunit beta (EC 2.3.1.86) [Includes: 3-hydroxyacyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.59); Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9); [Acyl-carrier-protein] acetyltransferase (EC 2.3.1.38); [Acyl-carrier-protein] malonyltransferase (EC 2.3.1.39); S-acyl fatty acid synthase thioesterase (EC 3.1.2.14)]"	"long-chain fatty acid biosynthetic process [GO:0042759]"	"fatty acid synthase complex [GO:0005835]"	"[acyl-carrier-protein] S-acetyltransferase activity [GO:0004313]; [acyl-carrier-protein] S-malonyltransferase activity [GO:0004314]; 3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase activity [GO:0047451]; enoyl-[acyl-carrier-protein] reductase (NADH) activity [GO:0004318]; fatty-acyl-CoA synthase activity [GO:0004321]; myristoyl-[acyl-carrier-protein] hydrolase activity [GO:0016295]; oleoyl-[acyl-carrier-protein] hydrolase activity [GO:0004320]; palmitoyl-[acyl-carrier-protein] hydrolase activity [GO:0016296]"	"39.91065288243578"	"40.13310785859108"	"39.84114614475489"	"39.90604778418627"	"39.81727439569384"	"39.71974532541741"	"39.45721168157782"	"39.7830079650474"	"39.82117015091014"	"39.68162515903723"	"39.660565018258886"	"39.648711736471576"	"39.79712196246488"	"0.0294111091897616"	"0.174409152238098"	"4"	"4"	"5"	"-0.25342882555789004"	"-0.22589986206346424"	"0.027528963494425795"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-30075-MONOMER	"jgi|Yarlip1|133145|fgenesh1_pg.1_#_637"	"jgi|Yarlip1|133145|fgenesh1_pg.1_#_637"	"Q6CEF5"	"Probable mitochondrial transport protein (Fungal sideroflexin)"	"0"	"integral component of membrane [GO:0016021]; mitochondrial membrane [GO:0031966]"	"ion transmembrane transporter activity [GO:0015075]"	"31.953572194612356"	"32.1036463007905"	"32.37952996000569"	"33.456612397842946"	"33.34546354144562"	"33.218362958560334"	"33.46512230596365"	"32.174133861834065"	"34.35789229927146"	"32.06804708767334"	"33.42727859507587"	"33.59201021953335"	"32.58454660464531"	"0.361631336221406"	"0.399243050123697"	"4"	"4"	"5"	"0.577430453638037"	"0.7326147479269949"	"0.15518429428895786"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
